user_id,recipe_id,date,rating,review
13017,607,2001-07-23,5,"It is the most delicious onion soup I have even eaten, and when I lived in St. Louis I would eat it at least twice a week, especially on Friday."
18207,4753,2001-09-18,4,This recipe is very easy and very delicious. I found it to  be rich and filling. I made as a side with ribs.
19639,12083,2001-10-01,5,The title of this fondue is amusing.  A lovely fondue with surprising flavours.  The name of this fondue should be changed to The Great White North Fondue as its primary ingredient is Canadian sharp cheddar.  Remember to use a Canadian beer in the recipe as well.  Give yourself and your guests a treat.  Then again I may be wrong in assuming the name of the fondue is not appropriate.  A good disguise...cheers to the canucks!
10216,12083,2001-10-22,5,"I LLLOOOOOVEEE fondue! need garlic lots of garlic...can't have a fondue without garlic!!! (vampires beware!)... Well, now I think about it I dont want garlic in my chocolate fondue... I'll have to dig up the recipe and post it :)"
26684,16005,2001-12-20,0,"Delicious, especially warm from the oven.  Should be good with a pineapple smoothie,"
8221,8727,2001-04-13,4,"My friend  did this salad for me at a dinner she had.  It was so fabulous I had to ask her for 
recipe.  I made it again a few days later, and the family loved it.  I lost the recipe at home
and thanks to the net, I have it again! Definately a must do salad!  I served it at the end
of the meal.  It was like serving a 'salad' and 'dessert' in one dish! If you do do this recipe,
do add the shaved cheese. It's amazing!"
14257,9145,2001-08-10,5,"I've been looking for the perfect salsa recipe and feel like this is it.  Maybe it's the lime's (as Bonstr says) or the fresh Missouri Roma tomatoes....either way, this salsa is great.  Try it.

McCool

PS:  I add a little cilantro (just personal taste)!"
20832,9145,2001-10-09,5,"Oh.... my.. GAWD.... This is SALSA NIRVANA!!! I've never tasted anything like this in my life. I made it for a party, and people were practically tackling each other to get to it! I had to make another batch! Not super hot, but you could ""kick it up a notch"" with more jalapeno if you wanted, I suppose. VERY tart and citrus-laced. Lots of body, color, and visual appeal. Try it on burgers, chili, almost anything!!!

Bonstr, whoever you are, BOTTLE THIS STUFF!!! You'll be rich."
5981,9145,2001-11-12,5,"Holy cow!  This salsa is defintely ""Awesome"".  Never mind the chips...I could eat this with a spoon!  Yum"
15572,11886,2001-12-03,3,"I served it over angel hair pasta, and it was a little dry.  Next time, I think I will add a splach of red wine to make it more moist.  It was tasty though."
4470,12204,2001-10-01,5,"Thankyou Dorothy, I made this dish for brunch today and it looked great and tasted as good! I cut the recipe in half but left the Jalapeno & Garlic as called for. When I opened the fridge I saw ther were some bits and pieces of red, yellow and orange sweet peppers so added them as well. Excellent.  I'll be repeating this dish.  You can do ahead and just pop in the oven before brunch."
20629,12473,2001-10-31,0,good s#!t!
6357,15078,2001-12-04,5,"This is a real simple easy fudge. I''ve tried it before and its been a hit with all, especially the kids love it. Very simple and tasty!"
12892,7195,2001-07-19,4,"This is a great recipe!  You can also dredge the ""scotch eggs"" through egg and flour and then roll them in bread crumbs.  You can also fry them this way or bake them at around 450 for a healthier version."
26142,3572,2001-12-14,5,"Thanks, Great Recipe.  We all love it
Chrissy Cope
"
12246,10729,2001-08-15,5,"I didn''t have pecans so I used walnuts. I used chocolate pudding and topped the cool whip with more walnuts. The recipe didn''t say what size container of cool whip, so I used the 12 oz size and the recipe was to die for."
27323,10729,2001-12-28,5,fantastic!! I''ve made it with the several different flavors of pudding.. they all taste great!
12875,10729,2001-12-29,5,I have this recipe only it is called 7 layer dessert.  I use 1 box of chocolate and one box of butterscotch pudding and they make 2 separate layers.  This is delicious.
4524,4561,2001-01-16,4,wasn't that bad ??????? why do the always make the chicken so big in the market place.
13483,11284,2001-09-04,5,I love simple and easy.  This was prepared in the early am and cooked in the pm.  Great stuff
22278,11284,2001-10-30,4,"Pretty and tasty.  I added broccoli for color and salsa so it wouldn't be dry and jalepenos for spice.  I also used soy cheese instead of dairy cheese.  Yummy,"
12657,11284,2001-11-21,5,"Loved this one too, Bergy! I was afraid it would be rather bland, but it turned out wonderfully. I'd also like to try this with broccoli instead of cauliflower, though the crisp baked cauliflower was very, very yum! I had this with freshly toasted bread for an absolutely delightful dinner :-)"
16140,12560,2001-10-28,4,"Very nice,real  comfort food,I did add some garlic though and served it with Jacket potatoes."
4242,992,2001-01-02,5,"my family loved these.  fresher than any boughten poppers.  take some preparation time, but are well worth it."
23293,12554,2001-11-10,5,"this recipe is mouth watering  loved every bite

    served it with white wine."
20832,9110,2001-10-09,5,"Oh, what a great idea! phyllo dough and ground beef! I tried it with the cinnamon and stuff, and it tasted very Greek, like a pasticcio. I made another one without those 2 sweet spices, and it was more Italian. You can make a huge variation in the taste just by varying the spice mix a little bit.

Yummy! I think I'm gonna gain weight, but oh well, food is love.

Please, post more recipes!!!"
20754,12859,2001-11-23,4,These cookies are great but I did add about 1/2 cup of extra flour to make the dough a little more managable.
10263,9220,2001-06-25,5,"Eve has cooked this one for me many times...its the best...so tasty, goes well with other meat dishes or even as a light dinner dish on its own...YUMMMMMM"
21618,12801,2001-10-20,1,Not Impressive
27503,11627,2001-12-31,5,I actually have this recipe in a cookbook of mine and it's delicious!!! I'm a novice in the kitchen and it was quite easy to make. I did however use a slightly larger pan so I made more of the first chocolate mix and it turned out great. A simple desert that will knock the socks off your guests.
18977,9063,2001-09-23,5,Exceptional flavor!
13483,902,2001-08-16,3,Very easy to make for a lunch.  I served it cold as a sandwich.  I found it a little too bland though.  Next time I make it I will add some cheese (like blue cheese or sharp cheddar)
10649,902,2001-12-05,2,"I agree with a little bit bland. I will try the cheese next time.
Keep Cooking Everyone!"
9672,15688,2001-12-25,4,"Great recipe, Thanks.

Easy to make and fun to eat. 

Made it for a Christmas office party and had many requests for the recipe.

The name is fun too"
20371,15688,2001-12-25,5,"This was a big hit at our family get-together on xmas eve, with both kids and adults. I had 2 people ask for the recipe! It was easy to make, and tasty too; all I would suggest is making sure you use 2 cookie sheets to spread the mixture out on. I used one and it was a bit of a pain breaking the mixture up after it had hardened since it was pretty thick."
21641,13064,2001-11-12,4,"Easy to fix, and really good. My daughters kindergarden class loved it."
6357,15426,2001-12-20,5,"EXCELLENT! I added 2 cups milk, 9 tsp butter and 10 tsp. sugar to this and it is delicious!!!"
8631,2267,2001-07-19,4,"Pretty tasty.  Although, I found it on the sweet side.  I would suggest reducing the icing sugar to a 1 1/2 cups or even a cup depending on the sweetness you prefer."
25777,14337,2001-12-10,5,"These were the most popular appetizer at Thanksgiving!  We were having some vegetarians at our Thanksgiving feast, so I made an extra batch of the cranberry sauce and put in the vegetarian (soy) meatballs from Trader Joe's, and that way everyone was happy!"
2312,14337,2001-12-26,5,"YUM. These were a big hit for our Christmas gathering (so festive!).  Used fresh cranberry sauce, and less catsup than was called for (because I didn't have enough) but it worked out fine.  Only thing was I didn't realize it called for a crockpot, so I just put it in the oven on low for 20 minutes (until we couldn't wait any longer).  They would definately benefit from a slow sit in the sauce though.  Thank goodness I got a crockpot for Christmas!!!!"
24122,14337,2001-12-28,5,"We really enjoyed this recipe.  the sauce has a sweeter taste different than a tomato based recipe, but that was what I was looking for.  Excellent flavor and easy to make.  I made the meatballs and cooked them the day before.  Then, when they cooled, I put them in a baggie in the fridge until the next day.  They were wonderful and the leftovers reheated  well in the microwave.  In fact, they just keep getting tastier!"
27452,14337,2001-12-31,5,My family really enjoyed these meatballs.  I did make a mistake because I cut the recipe in half thinking that I would have made too many.  Silly me next time I won't make the same mistake..
11449,6561,2001-06-19,5,"AAAAAAAAAAHHHHHHH, son!  Man, is dem sum gud mudbugs!!!    MMMMMMM  cant wait to git me sum mo!"
25690,10117,2001-12-25,5,"EVERYONE LOVES THESE COOKIES!  I recommend using butter instead of margarine for better tasting cookies, and my oven took 12 minutes to make them golden and perfect. I couldn't believe how fast these cookies were eaten!!  They are great!!"
21752,11336,2001-11-05,4,This is a good recipe if you have a bored 10 year old in the house.  My daughter invited several thousand of her closest friends over (at least that was the noise level) and they could handle this recipe all by themselves.  Even the dog joined in (cleaning up dropped dough).
13483,617,2001-09-20,4,Did this for a desert and coffee night.  Made them a week ahead and put them in the freezer.  Tasted as though they just came out of the freezer.  Will do these again.  Thanks
26313,14928,2001-12-16,5,"very, very good! :)"
12782,693,2001-08-30,4,This recipe is good for a quick meal.  Be careful not to add more milk than it calls for!
13483,693,2001-09-23,4,"What a simple ""souper"" (no pun indended) dish.  I served this over rice with beans and cream corn on the side. Not an eligant dish but what a winner as an every day fast and easy dish.  It has may way to vary it.  I'll do it often"
16854,11277,2001-09-20,0,"When I fry corn, I use silver queen, also I use milk and butter instead of a can of cream corn and it takes longer than 10 minutes to cook"
19043,11277,2001-10-01,5,"This was really very good.  I liked the creamed corn.  I added some red peppers as well, it was a pretty dish."
15609,11277,2001-10-01,5,"This is very good.  Mom always used cream instead of the creamed corn.  I use the cream corn.  I think you get more of a ""Corn"" flavor.  This is kinda related to my corn casserole.  A distant cousin maybe but related."
12021,3632,2001-07-02,4,the family loves it.
23746,14130,2001-11-15,4,"I LOVED this recipe, and the only reason I took away one star was the fact that it was a bit bland in the taste. A great, healthy means of eating for breakfast and I love eating this before a big sports event or game, since I don't like the fat content in foods. To give it a bit more flavor, I suggest adding Cinnamin to the batter, it adds a lot of flavor."
6357,14130,2001-12-10,5,"WOW! These are addictive! I used 1/4 ltr. of Fresh milk instead of skim milk and 2 large ripe bananas instead of 2 small ripe ones. I mashed the bananas first and then added that to the sugar-flour mixture. It took me nearly 30 minutes to make these, but it was well worth the effort, because 1000% these are ""yum""!! We enjoyed it with evening tea. Great recipe you got here:)!!"
12657,14130,2001-12-28,0,Substituting whole-wheat flour with cornmeal is a wonderful variation to the recipe! Had them for breakfast yesterday... yum :)
27454,16337,2001-12-31,4,Watch out ..Ben is not that gentle :)
13797,1420,2001-08-05,5,"I've been making a variation of this recipe for 20 years and most prople say it is better than ""Grandma usta make."" Secret to fluffy buscuits is not to underwork the dough."
14241,1420,2001-08-10,0,What is the recipe for the amish starter mix for the Amish biscuits.
9725,2498,2001-10-29,5,"i served this to my card club this month, they all loved it and asked for the recipe. i give it a 5 star rating"
23132,2498,2001-11-15,5,this is VERY easy and oh so YUMMY!!!!! a family favorite!!!!!
26366,2498,2001-12-16,5,"An outstanding easy, delicious recipe that everyone loves!!!  I have taken this to several parties and it is loved by everyone.  It is a must that you bake it in a 9 x 13 pan and serve with whip cream"
17608,14103,2001-11-23,0,"Another adaptationthat I learned from my MIL is this:  Instead of cinnamon schnapps, use peppermint.  Add 1 scoop of vanilla ice cream to each mug.  Now, you have a Hot Alpine!"
23607,13744,2001-11-14,5,"I've used this recipe for several years, it is a favorite of my guests and a great alternative to the too sweet standard sweet potato casseroles.  I"
2312,13744,2001-12-08,4,"This tasted great, but it didn't ""look"" as I expected it to.  I guess I would have liked a bit more liquid or something to help everything ""mush"" together.  Perhaps I just cooked it too long...  Still it was a great Thanksgiving sweet potato dish."
26999,12309,2001-12-25,5,"This is an awesome recipe!!!  I would prefer these turtles over Fannie May, any day!  It is a bit time consuming, but the results are fantastic."
21107,12747,2001-10-22,0,"I made this cake to take to a buffet supper. Everyone loved it and I got many compliments. It 
cuts beautifully and the lemon gives it a light taste and the poppy seeds add texture."
17293,9753,2001-08-31,5,"Delicious, but one must make sure to cook all the different ingriedients slowly to allow the tastes to explode in your final dish."
6357,12716,2001-11-16,5,"Excellent, we make this at home but use cilantro instead of parsley and water instead of vegetable stock. I love brown rice alot and mom insists on carrots, so it's a great combination!"
26979,14999,2001-12-23,5,"Yes, this is a very easy recipe, but it's also very tasty.  

The squares of fudge were beautiful in little foil cups on my Christmas treat platters. The contrast of the white fudge with chunks of red and green were so ""Christmas-y"". -- a definite crowd pleaser."
21487,9713,2001-11-27,5,"Ditto on the tabasco, I too like my dishes hot & spicy. This is so easy and so tasty...THANK YOU!"
12129,9713,2001-07-27,5,This was fabulous!  I would add some tabasco sauce though because it wasn't quite spicy enough for my tastes.  The cream cheese really mellows out the spice.  Very yummy!  The kids in my house were licking the bowl.
19810,9713,2001-09-25,5,"Oh yea, this is yummy!"
19091,9713,2001-10-09,5,This is awesome! I just microwaved it. It was so easy. Love it!
14433,9713,2001-10-20,5,"So easy. Along with the great taste, makes this recipe a Super Star."
22475,9713,2001-11-01,5,"Excellent!  This one was quite a hit for our ""dip as you can"" dinner on Halloween night while we served candy to the goblins at the front door.

My one comment on this area of recipezaar in general...WHERE ARE THE LOW CARB FOODS?  None of these are low carb so far, though if you left off the chips on this one, it might come close.  However, it'd be too rich to handle."
18977,7219,2001-10-15,5,"Sounds great!  But...do you use fresh, raw or cooked asparagus or do you use canned?
Is there no liquid required in the veggie soup mixture?"
11291,3628,2001-06-26,5,"Extremely tasty recipe. I did rabbit before and was very unsatisfied thinking that rabbitmeat is just not tender. But no, not when it has been soaked in tasty redwine overnight. Try it! You'll love it!"
21471,3628,2001-10-17,5,This was the first time i have had rabbit and it was amazing.  The prunes were a nice touch and the recipe was fairly easy.  Rabbits Rule!
8511,4978,2001-04-19,2,This dish might have tasted better by either replacing the tuna with a white fish or by adding olives or something. It was also a bit to bold tasting for me.
4445,4978,2001-04-26,4,This recipe is good with either white fish or tuna.  My sicillian husband found it a little bland so I substituted roasted red peppers for bell peppers.
14422,4978,2001-08-21,3,"Doubled quatity of elbo macaroni to mre casseole-like.  With the tuna, it's a challenge to keep it moist."
4470,10011,2001-07-31,5,"Excellent,  slightly different salad. I used 1/4 cup of sweet onion instead of the spring onion.  It went well with cold chicken. Thanks"
14613,10011,2001-10-10,2,not all that impressed with this one.  the parsley didn't compliment the combo of flavors at all.  i only ate a bit before throwing the rest out.
8728,2774,2001-07-19,2,The bread is tasteless.
10260,2774,2001-07-24,0,"Haven't tried this yet, but wanted to comment to Ashley that Navajo Fry Bread is meant to be topped with powdered sugar or honey, or used for the delectable ""Navajo Taco"" (top with refried beans, lettuce, tomato and shredded cheese)."
26692,14200,2001-12-31,4,"This was an easy recipe to make and was very tasty.  You may need to tweek the seasonings to your taste, though."
13504,11067,2001-08-29,4,Very Good!  This is an easy recipe and perfect as a colorful Holiday gift.  Thanks so much for the recipe!
17608,12808,2001-11-05,5,"This is really a great cake!  Sometimes you need a break from the norm, this will do just fine.  Quick, easy, very tasty."
13063,15228,2001-12-23,0,"I just made these again this morning, adding in two chopped-up apples.  Yum!  They had to bake a wee bit longer, but were so moist and incredibly good!"
26066,15059,2001-12-13,5,"This is an excellent cookie recipe.  Great for gift giving also.  I have made this for a couple of
years...only difference is that I don't sprinkle peanuts on the cookies just in case
of food allergies that someone may have."
19895,2387,2001-09-26,5,Yum cool tastes just right
9869,2387,2001-10-25,5,"First time I have ever tried this pie, have always loved Lemon Meringue pie...so figured Id give this a go. GREAT decision!"
25757,10045,2001-12-10,4,"Excellent flavor (just sweet enough to let you know its there). Once cooled filling spreads evenly, Very easy to make, a PERFECT filling for your layer cake it was a tremendous hit!!!! Many thanks to you for posting. 
THANKS,
      Steve"
12200,10159,2001-07-13,0,This cake is the moistest cake I have ever tryed.  What a wonderful way to eat zucchini.
12307,3597,2001-07-09,5,"Excellent cake! But pay attention to the ingredient list. My husband read the ingredient as pudding and we baked it first time out with pudding. The cake flopped. Second time, we baked with a yellow cake mix with pudding included, and the cake turned out fabulous!!"
15609,12115,2001-10-02,5,"Very Good.  I used fresh tomatoes though since I have so many.  And fresh basil.  Other than that, I followed this recipe."
25366,12115,2001-12-04,5,My 11 year old made this as a math project.  He used all ingredients and exact measurements.  It is wonderful.  Easy to make.  Worth the extra time.
21694,502,2001-10-28,5,"Absolutly wonderful, a must try."
21694,13572,2001-11-03,5,"This was absolutly wonderful, but I used fresh beans instead of frozen."
15385,10752,2001-11-25,5,"very good and tasty......a simple dish that gives satisfaction
thank you"
6357,9701,2001-09-06,0,"A favourite with those from Mumbai, India including me!"
9121,15348,2001-12-10,5,These hit the spot.  I added cashew pieces to a few of these and they turned out nicely as well.
23836,15348,2001-12-16,4,a real flavor delight  but a bit involved ... would be a good one to make with my nephews.
1634,12484,2001-10-08,0,"I like to wait to add the cheese until after the eggs have been poured into the hot pan, and have begun to set. This offers the eater a flavor burst with every bite and when making omlelettes for several people, the amount of cheese can be adjusted to individual taste."
22099,12021,2001-10-28,5,Yummy! Very easy to make and no cracks in the cheesecake. I used cinnamon graham crackers instead of the cookies. I''m going to make this for Thanksgiving.
25267,9471,2001-12-04,4,Great tasting. I replaced the sauce with a spicey chille sauce.
6755,7224,2001-04-22,4,This is a tasty use for eggplant that's easy to prepare and healthy to eat.
6512,7224,2001-11-08,4,Excellent side dish. Very tasty. I only had a small eggplant so I added mushrooms to stretch. Instead of fresh tomatoes I used a can of Italian tomatoes.
5704,3436,2001-02-12,4,"Variation, instead of vinegar use freshly squeezed lemon juice."
21267,3436,2001-12-05,5,"Very Good! This was my first try at it, and it came out great! It wasn't hard at all. Being raised in a half filipino family - it tastes very much like my mom's recipe! Next time, I'll cook it for my mom too and see what she thinks of it. =)

Note: Adobo is better with a sweet flavor, so I added brown sugar to mine as a variation and it worked out very well!"
12655,673,2001-08-24,4,"This is a great, easy recipe.  I used malted vinegar and it was very tasty.  I will double the recipe next time as it only made about 3 servings.  It was fast, easy and a great salad for a warm day.  i am interested in trying a few options..like maybe coriander instead of white pepper and maybe a little yogurt instead of all sour cream.  I suggest you make it by the recipe first.  I loved it."
5633,4627,2001-02-04,5,"My favorite Tortilla Soup is from the Red Robin in Del Mar, Calif.  This is almost identical.  Very easy.  I would start with 8 tortillas and go up from there - 10 was a little thicker then I like. You can always add more."
8983,4627,2001-05-03,5,This soup was very good my whole family loved it I will be making that again.
9178,4627,2001-05-10,0,"This IS quite delicious and not difficult to make.  Thanks to Bonnie Thompson for the measurements (vs. ounces).  The best tortilla soup I've ever had was at Pancho's in Cabo San Lucas.  I copied their style by adding a dollop of sour cream (non-fat is OK)and a couple of slices of avocado to the top of this soup, and garnished with chopped fresh cilantro.  Ummm, good!!"
14257,4627,2001-08-10,5,"I absolutely loved this soup.  I did reduce the Taco seasoning to 3 1-ounce packets to keep it slighty less spicy, but it was just excellent.  You won't be sorry if you try it.

McCool :-)"
20114,4627,2001-10-23,5,I made a double batch because it said 4 servings but I now have enough soup to feed a small army - I will freeze some for later. I only used 3 1.25 oz. pkgs of taco seasoning and it was perfect. I also used a 12 oz. can of evaporated skim milk to cut some calories. My husband likes thick soup so I used 2 10 count pkgs of tortillas (remember I made a double batch). Thanks for the recipe - we love it!
14077,7353,2001-10-07,5,I have two hungry teenage boys and they absolutly love this dish. We have made it one of our special weekend dinners. Mashed taters and green beans with rolls makes this a very filling meal.
16459,14507,2001-12-25,5,"I made this recipe for my birthday. I've never made risotto before and must admit to being intimidated by it. This recipe was easy to follow and the taste was excellent. I didn't have any regular champagne on hand, so I used a red spumanti. It worked fine"
15572,10393,2001-09-10,4,Super sauce.  Try the sauce on fish.
4470,12249,2001-12-17,5,"Tebo, you've done it again!  A beautiful simple to do, tasty, recipe.  I didn't marinate them for 15 min I just put the skin side down in the baking dish I was going to use, poured the sauce over and left them in the fridge until cooking time, turned them over and baked them , middle rake for about 45 min.  They were brown, crisp and good.  I also added some pepper  Thanks Tebo"
9121,10807,2001-08-23,5,I used more garlic than it called for and veg parmesan cheese.  Really good.
2312,13521,2001-11-10,3,"this was okay, just seemed to be lacking in flavor. Used leftover salmon from roasted salmon the night before and it just tasted a bit blah.  perhaps I have too high of an expectation for salmon patties, but I think it could be jazzed up with something else...teriyaki?"
17503,13521,2001-11-17,2,"Salmon patty recipies are hard to find. I agree with Gilmore that this one is a little bland. I will start experimenting with added ingrediets starting with mayonase & some parsley in the mix.
Rob"
20076,13521,2001-11-26,0,This recipe sounds rather blah so I will submit my recipe for salmon patties in a day or so as they do have more taste then these would seem to have.
5748,5184,2001-03-03,4,"This was really good, however, I left out the turnips due to a family memebers dislike, but added 2 tblsp of worshirer sauce. YUM!!!"
10896,648,2001-07-05,4,"This is excellant, I'm always looking for fresh salads in the summer months. Yum!"
15624,648,2001-08-21,0,1 Weight Watcher point per serving!! WOW
10678,9155,2001-06-11,5,"Excellent easy recipe - I made w/out coconut and it was still good. Also, substituted oat flour for the oat meal and it worked just fine."
6233,517,2001-03-04,5,"Exceptional!

Could not find any decent ground lamb today, so we made it with 1/2 lb each of lean ground beef, pork and veal - different taste from lamb, but truely outstanding.

GREAT Dinner Party meal"
5285,517,2001-05-30,4,"Oh, this was yummy. I screwed up the recipe like mad - parsley in the stuffing rather than in the meat, and forgot to buy oats so I used bread crumbs & ground walnuts instead. I smothered a slice in skordalia, took a bite and kinda jumped in my seat. I'm not giving it five stars because that would seem a little absurd, but it sure is yummy."
21758,12951,2001-10-22,5,I use this oil always
25656,12951,2001-12-08,5,"you can use this oil in foccacia bread and add alittle fresh basil too. it is superb on salad, or drizzled onto fresh bread."
10997,8533,2001-07-05,0,"The ""Black"" in ""Shirley Temple Black"" is actually her married name.  She married Charles Black in 1950 and added ""Black"" to her original name."
4277,5283,2001-01-02,0,"I just found this recipe, but I am going to bake it, would be great with a salad...."
2070,5283,2001-01-18,5,This bread is absolutely delicious and so easy.It's a new family favorite. We even enjoyed it for breakfast. Thanks
14386,5283,2001-08-23,1,"The ingrediants sound good,but where are the directions?I have no idea how to even begin to make this!"
12962,8576,2001-09-19,5,Absolutely supremo!!!!!!  I used beef boullion granuals with hot water in the base.  The veggies reduce size during cooking.
19799,11156,2001-10-28,5,This also has been a requested dish at all my family's holiday dinners too.I add lots of real bacon bits and a liberal shake of Mrs.Dash spice mix to the Miracle Whip and leave out the salt.There never is any leftovers.
12660,2994,2001-07-16,5,"The preparation was fairly easy and the instructions were step by step. However, the recipe calls for 3 tablespoons of ice water in the making of the crust, which I found made the crust watery. The overall tart was delicious! I served it at a dinner party and the entire thing was finished within fifteen minutes. I was even told that it had ""restaurant quality""!"
19185,13442,2001-11-08,0,"This was a flop for me. There was no way it would've formed balls -- the dough was very wet. I dropped it by teaspoons and got about twice as many as the recipe said it would make. They spread out quite a bit on the cookie sheet, and burned to a crisp in about two minutes less time than the recipe said to bake them.

It seems like maybe there wasn't enough flour (like, about twice as much might have done it).

Think I'll try it again with double the amount of flour, and submit a correction. Meanwhile, I'm hoping someone else has tried it and can give me some suggestions.
Frances"
5964,6511,2001-02-20,4,"We cut up some chorizo (instead of andouille) and put it into the sauce, and used it on chicken. It was great, but with a salty sausage like chorizo, using the recommended amount of salt in the recipe was a little too much. I would definitely reccomend this for anyone who loves barbeque!"
10678,8930,2001-06-11,5,excellent - took to a potluck and everyone loved it (mostly carnivores there) and didn't realize it was vegan!
15572,14371,2001-12-15,3,"Even though I like spicy, and this is a little bland, still it tastes good and is a good very quick light meal.  But next time, I believe I will chuck in some ground chili and perhaps a touch of chili powder."
6338,4332,2001-08-23,4,"This turned out surprisingly well, considering it looks quite a mess going into the oven! The fudge sauce at the bottom of the cake was smooth and delicious."
7104,5188,2001-08-29,4,"Very tasty, however, if you like spicy/hot, you will need to add more red pepper flakes."
18043,4024,2001-11-27,5,"The sauce is great! And so easy to prepare :-) We tried adding a bit more oil (olive oil) and a squeeze of lime. Don't think it was really necessary, but it prevented the salmon getting too dry.

As for the cooking itself, we tried this on an electric oven at around 200C for about 40 min and it was simplicity itself.

Many thanks for the recipe!"
10505,5015,2001-11-27,5,This is really good.The only thing i did not like was the water chestnuts.I will make this again but i wiil not use the water chestnuts.
24528,15577,2001-12-23,4,I love this recipe!  It's wonderful - disappeared so quick that I'll have to make more of these goodies for the holidays.
9121,11287,2001-09-07,5,This is deeelish!!
18133,11287,2001-09-18,5,Hey!!!!Very very good now Pam & I won''t have to try to figure out what to make for you We will just look at your recipes...:)looks good can''t wait till you make it for us!!!!!
5495,4550,2001-02-01,4,great when sprinkled with grated parmasaen cheese just before serving!
20076,11433,2001-10-11,4,"These ""Easy Potatoes"" were just that - easy and quick.  My family enjoyed them.  I sprinkled paprika over them before baking.  I might also try them again with shredded cheddar cheese and/or hot chillies or a little cut up jalapeno for a change."
13206,8779,2001-07-25,5,"This is a very nice reciepie, and its not too much of a hassels, for the spinach lovers this is one of the good reciepies to be added to thier list.
thanks,
Anu Hangal"
5280,3811,2001-01-22,4,This casserole was very tasty but a little time consuming to prepare. Next time I know we are going to have this dish (and we definitally will be having it again) I will do the prep work ahead of time.
25267,11735,2001-12-04,5,So close to the original that you can have KFC in your own home. I also use this on chicken pieces.
25999,11735,2001-12-12,5,This recipe is what made me become a member of recipezaar. Once I made it I enjoyed it so much I had to comment on it. I added some extra herbs and spices like thyme. This added to it.
21275,15043,2001-12-25,5,"This pie is delicious! Since my family dislikes nuts, I substituted Heath toffee bits for the pecans. It tastes like the pie version of Better Than Sex cake...this recipe is an absolute must for chocolate lovers!"
5644,8563,2001-05-07,5,Wonderful recipe !   My paprikash never turned out better since I started using this nockerl recipe.
12657,6598,2001-10-22,4,"Turned out wonderful! Probably needs just a little more sugar though, maybe 1 tablespoon more (for the original recipe). I'd add some more cinnamon for a stronger flavour too. Tastes amazing with apple jam :-)"
5662,3611,2001-02-12,5,"The BEST anchovie based dressing I have found to date, bar none."
14971,3611,2001-08-15,5,It's wonderful!!.  We have been making this receipt of Mayfair dressing for more than 20 years. My parents visited your restaurant and were given the ingredients  many years ago.  It's about the only dressing used in our house!  thanks again.!!
22079,3611,2001-10-29,5,You are a 
26592,3611,2001-12-19,0,"The Mayfair Hotel is located at 806 St. Charles Street, St. Louis, Missouri.  The phone number is (314)421-2500."
20076,11567,2001-12-29,5,"My husband (a borderline diabetic) thoroughly enjoyed this.  He missed having a regular fix of cheesecake that he loves so well.

I didn''t have splenda but used a regular artificial sweetner.  I also didn''t have Vermont sugar-free syrup but used a regular sugar-free syrup and noticed is was made with splenda.

I will definitely make this again for him."
26631,15953,2001-12-19,4,really good & easy
13483,11417,2001-10-20,5,Excellent do ahead dish.  I thought the broccoli may be a bit mushy after an hour in the oven but it comes out crisp and good.  Loved it.  Thanks again Bergy.
27482,8848,2001-12-31,4,I started with this recipe and added andouille sausage and chicken breast. This was great. Becareful with the andouille - it can be really hot!
5060,13320,2001-12-18,5,"They were, as you say Bergy, a bit time consumming,but agian as you said, worth it!!
I did freeze them, undone, and took about 2 dozen out to try out with friends, we all loved them, they were delicious, we did the dipping a little different, we used sour cream/chives and ground ginger,(was what we had around) it worked fine, but added some calouries of course.  Thanks Bergy another great one!!"
6357,3116,2001-06-01,5,That recipe is really inviting!
13155,3116,2001-09-20,3,"I liked the recipe but it was rather bland. I expected more flavor with all the spices that were used. It was easy to make, the rice was very good, I would probably use four red chillies the next time.I was unsure as to how much cilantro to add and when to add it."
21163,3010,2001-10-15,5,This is wonderful!  You can also use Special K or Corn Flakes.
22001,13909,2001-11-26,5,Easy to make and very tasty
10257,3351,2001-05-29,5,"The Stewed Rhubarb was excellent.  I followed the recipe and added the strawberries, it was so easy to made.  My husband really enjoyed it.  Thanks"
4470,3351,2001-07-02,4,This is a very tasty way of cooking rhubarb. I sliced fresh strawberries and added them just be fore serving and used vanilla yogurt. I love your recipes Dancer
20371,15047,2001-12-21,5,"Chocolate-orange has to be the best flavour combination there is! These cookies had my entire family going, ""Yum!"" and even the poor dog tried to get in on the munching. My only changes were to use real butter instead of margarine, and chill the dough before baking. A permanent addition to my recipe collection; thanks Mirjam!"
27469,15242,2001-12-31,4,"excellent, use shredded hashbrown and thaw them first!"
15368,4078,2001-09-07,5,"Great for Sunday Brunch!!  Make extra syrup, that was soooo good!"
10896,8634,2001-06-12,4,This is very good. I added some parmesan and tabasco to taste.
4470,11140,2001-11-29,4,"Very good tasting recipe.  I used lite olive oil and left out the cornstarch.  This was served with  crockpot chicken and the taste contrast was great Thanks,   Bergy"
6600,8634,2001-03-19,5,what a great recipe. I can use it as a main dish or as a side dish with breaded cutlets.
5899,2923,2001-02-18,0,This is a great recipe that's too easy.
21178,2923,2001-11-12,5,This is a great recipe.  It makes even the least experienced cook a great one.
16140,585,2001-09-24,4,Lovely as a breakfast dish.I also used olive oil and added some freshly chopped parsley to the mix for some colour.
